8642.384615,0,0,0.230769231,0.153846154,0.461538462,1327719.504,0.824120603,122,1,17,16,17,40,56,33,13,46,6,12,8,23,18,19,9,2,0,0,0,0,0,0,0,0,0,4,0,0,0,10,35,0.153846154,0.384615385,0.461538462,10700.39211,9.95923853,0
0.567567568,0,0.378378378,0.27027027,0.810810811,2.351351351,273390.4892,0.632231405,306,8,21,22,18,21,28,63,27,67,42,8,16,5,5,2,0,1,0,0,0,0,0,3,0,1,2,3,0,3,2,1,39,0.216216216,0.756756757,0.783783784,1747.826719,13.98511337,0
2.111111111,0,3.333333333,0,0,0.444444444,90394.69815,0.437956204,10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,428.7678821,33.34889659,0
1566.75,0,0.392857143,0.285714286,0,0.892857143,17392.78512,0.043630752,12137,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.821428571,0.107142857,2871.862461,12.42147922,0
2.242424242,0,2,0.03030303,0,0.606060606,74934.72879,0.360178971,12603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0.515151515,0.121212121,1419.619491,8.063141465,0
1,0,1.666666667,1,0,0,214278.0611,0.369272237,544,2,22,26,37,31,25,38,11,21,11,1,0,0,0,0,0,2,0,0,1,6,7,8,5,3,8,9,10,19,22,14,43,1.333333333,0,0,1199.90431,8.696720919,0
2634.190476,0,0.380952381,0.023809524,0.047619048,0.952380952,8338.621825,0.210912907,22587,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.785714286,0.095238095,2307.607442,15.9362015,0
0,0,0.066666667,0.066666667,0.233333333,0.2,53324.80833,0.424,12004,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.2,0.4,536.8601208,25.79912205,0
94.65217391,0,0.086956522,0.173913043,0.173913043,1.304347826,649935.558,0.490322581,744,3,20,19,14,24,33,30,56,21,8,2,0,0,1,1,6,14,4,11,7,2,4,3,6,5,8,8,12,11,20,25,17,0.086956522,1.217391304,0.173913043,3148.725005,17.60559241,0
19261.88235,0,0.058823529,0,0.235294118,0.764705882,27925.61765,0.128983308,6605,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647058824,0.647058824,3502.024541,7.129269029,0
185.4705882,0,0,0.470588235,0.294117647,0.470588235,1121886.707,0.415238095,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764706,0.352941176,0.382352941,5616.603715,2.220027367,0
30.26829268,0,0.43902439,0,0.073170732,0.585365854,14067.7,0.020535714,10127,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414634146,0.170731707,4452.613349,2.969132966,0
0,0,0,0,0,0,309068.7611,0.630136986,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1224.770809,16.59984633,0
1.162162162,0,2.648648649,0.108108108,0,0.621621622,173457.0329,0.343546284,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135135135,0.540540541,0.108108108,1501.538979,18.64788402,0
23.17857143,0,0.821428571,0.071428571,0,1.142857143,193654.2083,0.687128713,5043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.75,0.142857143,7817.397807,6.69375565,0
1084.216216,0,0.351351351,0.054054054,0.108108108,0.810810811,2550.49955,0.009449426,39633,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054054,0.675675676,0.108108108,4122.099341,9.991012889,0
2.976744186,0,0.139534884,0.069767442,0.162790698,1.558139535,9435.443411,0.474701769,857,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,1.186046512,0.23255814,3726.721549,5.890267687,0
84.5,0,0.28125,0.9375,0.21875,1.1875,18498.10833,0.114130435,106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1.0625,0.375,24679.96345,10.08100536,0
3.060606061,0,0.212121212,0,0.181818182,1,93988.80152,0.470431133,551,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0.212121212,5359.191746,17.87021458,0
3.261904762,0,0.19047619,0.119047619,0.023809524,0.761904762,33071.54008,0.417079208,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0.619047619,0.047619048,3366.130183,4.441064938,0
34.77777778,0,1.037037037,0.481481481,0.333333333,0.666666667,45117.07407,0.336270807,2868,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481481481,0.62962963,0.555555556,40701.96099,2.246350293,0
444.6666667,0,0.194444444,0.083333333,0.138888889,0.611111111,202943.3875,0.318777293,457,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.555555556,0.194444444,2714.262722,1.634512392,0
28.1627907,0,0.348837209,0.023255814,0.046511628,0.744186047,92640.87713,0.563694268,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.558139535,0.186046512,13709.59032,2.898466391,0
1492.444444,0,0.555555556,0,0.055555556,0.888888889,82062.18519,0.424437299,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.166666667,850.8623882,14.02395409,0
44.92307692,0,0.038461538,0.230769231,0.153846154,0.653846154,473841.6974,0.593484419,1748,8,24,56,31,39,12,11,26,6,26,16,10,9,3,1,0,0,0,0,0,0,1,15,5,3,11,18,31,9,10,14,11,0.230769231,0.692307692,0.192307692,5858.573942,20.5254887,0
75.66666667,0,0.090909091,1.393939394,0.03030303,1.03030303,21180.36465,0.420918367,1054,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0.848484848,0.242424242,905.1347648,31.81886308,0
3.931034483,0,0.275862069,0.034482759,0.034482759,0.206896552,212309.7448,0.344465059,2500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0.172413793,0.068965517,971.9370187,35.03472604,0
20.76190476,0,0.095238095,0.19047619,0,0.285714286,227353.1222,0.72234763,1426,0,16,21,31,21,12,25,69,2,3,6,9,19,38,22,6,3,8,14,0,0,0,0,1,0,10,11,10,12,8,7,6,0.19047619,0.238095238,0,19701.05018,18.82306903,0
13.22727273,0,0.318181818,0.045454545,0,0.545454545,381733.2386,0.564912281,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590909091,0.090909091,5538.074079,31.79473061,0
225.1612903,0,0.129032258,0.709677419,0.096774194,0.903225806,247058.8398,0.637206765,4724,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64516129,0.774193548,0.387096774,6986.100285,25.27894825,0
15.83333333,0,0.666666667,0.708333333,0.208333333,2.083333333,62420.07361,0.422969188,15626,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333,1.208333333,0.75,6078.810325,15.3981786,0
0,0,0.482758621,0,0.034482759,0.620689655,50437.17126,0.496563574,8574,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517241379,0.137931034,76392.23553,9.413221535,0
0.485714286,0,0.4,0.028571429,0.085714286,1,23292.61857,0.547077922,6414,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.714285714,0.085714286,4783.571718,10.7487396,0
401.9333333,0,0.3,0,0.033333333,0.766666667,97281.04333,0.5,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.233333333,5488.581435,7.405199664,0
1486.25,0,0.083333333,0.083333333,0.166666667,0.833333333,352451.6097,0.471153846,185,0,41,23,30,23,24,22,35,0,2,2,0,6,5,7,15,7,2,5,5,19,22,27,22,26,15,8,0,0,0,3,0,0.083333333,0.75,0.333333333,243621.0948,14.1853351,0
2541.657143,0,0.2,0,0,0.742857143,62053.37476,0.526822558,10042,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.028571429,3003.551456,1.384410407,0
81.31034483,0,0.24137931,0.206896552,0.103448276,1.068965517,316446.7092,0.493087558,2722,5,16,55,21,24,7,25,49,0,0,0,0,5,4,10,11,6,13,13,18,32,31,23,22,4,4,1,0,0,0,0,0,0.068965517,0.689655172,0.275862069,15192.92027,5.747630766,0
54.66666667,0,0.025641026,0.153846154,0.102564103,0.717948718,642148.9897,0.646956522,1006,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0.717948718,0.102564103,3057.586393,9.157482429,0
3.375,0,2.458333333,0.583333333,0.708333333,1.25,11143.34722,0.001124553,1937,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.083333333,1.333333333,89379.48318,11.13780071,0
1790.25,0,0,0,0,1.25,36939.3375,0.793333333,270,0,30,37,26,22,27,21,26,6,6,3,2,7,8,8,8,18,16,20,7,10,3,0,1,0,2,3,7,12,15,7,20,0,1.25,0.25,5416.03187,6.623903909,0
0,0,0.227272727,0,0,0.272727273,87184.29091,0.438356164,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.045454545,2416.019336,17.59495179,0
199.5454545,0,0.393939394,0.121212121,0.03030303,0.272727273,234013.696,0.331234257,3677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121,0.303030303,0.242424242,4421.59463,0.572938408,0
47.22580645,0,0.774193548,0.193548387,0.032258065,1,58620.58978,0.486247544,14337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0.741935484,0.129032258,1510.199228,18.67561725,0
2900.068966,0,0.172413793,0.034482759,0,0.482758621,244380.0057,0.497058824,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413793103,0.137931034,2407.932803,12.33263149,0
1.323529412,0,0.029411765,0.029411765,0.117647059,0.794117647,38746.52157,0.110659309,603,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411765,0.647058824,0.205882353,2556.633167,11.2222034,0
76,0,1.233333333,0.166666667,0,0.666666667,120984.4739,0.398221344,2472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.466666667,0.166666667,2469.292923,21.05938343,0
251.3142857,0,0.028571429,0.628571429,0.657142857,1.457142857,195296.7957,0.107026654,3079,80,56,53,20,6,24,18,11,0,0,0,0,0,0,1,30,16,11,15,10,5,2,7,5,9,11,26,21,18,1,0,0,0.542857143,1.228571429,0.914285714,5405.970573,19.04855474,0
0.2,0,0.8,0,0,1,230553.1233,0.545454545,490,0,37,33,24,35,25,22,19,0,0,10,6,5,7,4,4,2,6,7,3,11,5,29,18,32,20,23,1,1,1,0,0,0,1,0,21164.16617,7.146505405,0
